,input_user_id,user_id,user_name,score,review_count
8,MurRkRS5aYaa1IfaRY20_Q,oeX605SRIZLtc90L1cZ7GA,Jacqueline,0.8698965659505297,57
2,MurRkRS5aYaa1IfaRY20_Q,KC6RQlajTSBY-VrZeme2hA,Christine,0.8775260707203499,60
7,MurRkRS5aYaa1IfaRY20_Q,jzry4c-673WHQFXMbs16rA,Tabitha,0.873681504766274,9
0,MurRkRS5aYaa1IfaRY20_Q,SDmoR8pyEEgq8qctF4KFvQ,Pai,0.8700846688354705,25
3,MurRkRS5aYaa1IfaRY20_Q,adZ98QloZbJfP1yLnafENA,John,0.8675055445352162,62
5,MurRkRS5aYaa1IfaRY20_Q,Qokbzhp-74pDupH7knoPQQ,Wilson,0.8739507951589571,36
1,MurRkRS5aYaa1IfaRY20_Q,nKhHucNDYzDEqGwD-juzRw,Detty,0.8842569727630923,8
6,NNL1zLTP2J_SOputgoPYeQ,qcLcGF70hE2cEv84lWvgSA,Lindsey,0.8616872879053611,120
0,NNL1zLTP2J_SOputgoPYeQ,nminzwEhUiXjow_5gbz4ow,Amber,0.8525043133883742,22
7,NNL1zLTP2J_SOputgoPYeQ,Dl5twqkJmR67cq9aZl2bIA,James,0.8624998213861859,78
8,NNL1zLTP2J_SOputgoPYeQ,S9no6froaqeisNKc5STyPA,Daniel,0.8567781840388053,90
3,NNL1zLTP2J_SOputgoPYeQ,CvIEHZF79KLrpNachZzDjA,Anastasiya,0.859726969526805,209
1,NNL1zLTP2J_SOputgoPYeQ,aomkMAGFrL-gD6cqQjB4bw,Johnson,0.8523747952716122,750
4,NNL1zLTP2J_SOputgoPYeQ,crsofThakzXFjJLr9q1mWQ,Joshua,0.8536796886187858,100
9,NNL1zLTP2J_SOputgoPYeQ,ZZepVScKzJskXtFI_T4rxw,Elif,0.8522248519115905,9
5,NNL1zLTP2J_SOputgoPYeQ,TwilnpgwW43r9-O2AS4PDQ,Marie,0.8715250255478079,94
2,NNL1zLTP2J_SOputgoPYeQ,phqoTzUdPTvGMJd8n05Xvg,DeMarco,0.8601519744775351,101
7,NOUfyJW-BAo_-Cbfo8edww,4O8sVcwIj6K1yi52rGnO-w,Clive,0.821611315535134,10
9,NOUfyJW-BAo_-Cbfo8edww,8XCsQk6hXRy4GlgvlV_v7w,Sweet,0.7879340306567381,11
5,NOUfyJW-BAo_-Cbfo8edww,5hlFn45DWpy5ngVvCV3Fyw,Jim,0.7837342960356702,11
6,NOUfyJW-BAo_-Cbfo8edww,dtanlcid8_m1L49ZK1YPfw,Luis,0.8142430249445411,499
8,NOUfyJW-BAo_-Cbfo8edww,poymM8W-NCJ7G9qRLyJc7A,Liam,0.7868672456491406,45
2,NOUfyJW-BAo_-Cbfo8edww,L9V4XuEXj98Fakuywn_iEg,Bear,0.7946740310738828,7
0,NOUfyJW-BAo_-Cbfo8edww,QPe-iRok0pRlct-zKdmHEw,Ken,0.8724514664284421,1
3,NOUfyJW-BAo_-Cbfo8edww,SF_0h3E3l_jyLElBTzHuPg,Erin,0.790297091786585,4
1,NOUfyJW-BAo_-Cbfo8edww,JGI0-QfWuIPsnf7DKnetcg,Alison,0.7859800666724928,4
4,NOUfyJW-BAo_-Cbfo8edww,KjQeFPlBK54olD9T2ZY5SQ,Jeff,0.7890271785037112,1
9,NXw0bCLF5ZtFMfhcj7CFSw,-S11SD0ZA3cLw4Y4LrAFeA,Nishigami,0.8076352955862061,10
5,NXw0bCLF5ZtFMfhcj7CFSw,6eBKV_H0OpJbPwcOTOKF-g,Martin,0.8031051816008729,3
2,NXw0bCLF5ZtFMfhcj7CFSw,Qku2_2s2rXOj5BxkuHp0EA,Talmon,0.8155506013979867,109
6,NXw0bCLF5ZtFMfhcj7CFSw,5wNel-G9sWd9nwhI4859Aw,Steve,0.8210046671211839,13
8,NXw0bCLF5ZtFMfhcj7CFSw,NeBerJHRkGaPfmGP4J37Ng,Liam,0.8324479287037105,1
7,NXw0bCLF5ZtFMfhcj7CFSw,fiMvKZhhSdd1-w60OCVTeg,Paul,0.8527808457171449,4
4,NXw0bCLF5ZtFMfhcj7CFSw,KVgYbb-Q0RIbh-RYjUO_YQ,Ana,0.8223395669399124,1
0,NXw0bCLF5ZtFMfhcj7CFSw,qJ3Aa2uBgvYFNi7fHkwqxQ,Carlos,0.8092143773318442,3
3,NXw0bCLF5ZtFMfhcj7CFSw,kFpq3M_ZWAFkcAzjgRkmCg,Kyle,0.8048890881097465,8
1,NXw0bCLF5ZtFMfhcj7CFSw,rkkYRcl3qVYpTvzt1oRNsw,Randy,0.831710060220177,1
5,O3pSxv1SyHpY4qi4Q16KzA,qvvpeBLkV4Shx0Teh87lPA,Jing,0.9194018997947947,85
4,O3pSxv1SyHpY4qi4Q16KzA,6oXoXL5yDWc4jhkmCXJUuw,Jonny,0.9086996607837632,90
0,O3pSxv1SyHpY4qi4Q16KzA,cngPGDRSpo-Ljvs-q1drJQ,Elise,0.9076000484268189,46
8,O3pSxv1SyHpY4qi4Q16KzA,sPrNAu5K9mDw4gzyq4n6vw,Jocelyn,0.9083893650897794,15
6,O3pSxv1SyHpY4qi4Q16KzA,DxhQiEgLB_PNi69Lt6nHKQ,Mel,0.9088448687472744,351
1,O3pSxv1SyHpY4qi4Q16KzA,V_4GSrSg7AK_5wXs9TrBbg,Lola,0.9087324551020366,61
7,O3pSxv1SyHpY4qi4Q16KzA,a5IiFbcKjqAKRoQlcA5bnw,Chantal,0.9190640361577802,139
3,O3pSxv1SyHpY4qi4Q16KzA,GRlEdlancm64afP9-5rY9Q,Serial Diner,0.905660893793777,78
2,O3pSxv1SyHpY4qi4Q16KzA,Qso_dn82q4po2jOGFSAm9A,Angie,0.905378283736727,85
9,O3pSxv1SyHpY4qi4Q16KzA,7uNESKhTlge7kCN00u5LPQ,Alyssa,0.9086794559403695,128
9,OnagJ2dnPjfRRT4a_CgKCw,AEJA05dDx6jF9bNz2mh49w,Alex,0.8267191551227943,18
3,OnagJ2dnPjfRRT4a_CgKCw,3ZtI5EB3ce9mAByNl3QJ5g,Erica,0.821204223560496,92
6,OnagJ2dnPjfRRT4a_CgKCw,lZw0TH8-mydq2hqULEWfpA,Stephanie,0.8317620478472969,18
4,OnagJ2dnPjfRRT4a_CgKCw,rbt2rC5C9C14B-4kufQimg,Murray,0.8238157542147728,9
0,OnagJ2dnPjfRRT4a_CgKCw,qSrV0puglRxyxbwzOS05Tw,Shameen,0.8218720502397755,52
1,OnagJ2dnPjfRRT4a_CgKCw,-jpMKvL0mzVwzMj-7n8p0g,Iralynn,0.8360098693034483,78
7,OnagJ2dnPjfRRT4a_CgKCw,ds7BerikyxvyBaNBTCy90w,Eric,0.8183269995808474,18
5,OnagJ2dnPjfRRT4a_CgKCw,dLbS0ePFn0tXoMSgkRpVpA,Siwat,0.8282306828629619,12
8,OnagJ2dnPjfRRT4a_CgKCw,jJDUCuPwVqwjbth3s92whA,Jennifer,0.8237421927471407,55
2,OnagJ2dnPjfRRT4a_CgKCw,OFawbcy1lqVOeRtDTOnSpg,Su,0.8277644607145336,58
6,P3usQcIegPCl-cdH4IDirg,kKZpnZkB6byXRxBTDMRrfQ,John,0.8981636015017436,84
2,P3usQcIegPCl-cdH4IDirg,JMTr179r5SGHC_rPUBSWfQ,Slavisa,0.8930193268412439,47
1,P3usQcIegPCl-cdH4IDirg,612if9XmiJIl3zu302wn9A,Anthony,0.8918428075292181,56
7,P3usQcIegPCl-cdH4IDirg,Oxe8DXjBOi6C-cR2w64zOg,Izzy,0.8897775147901543,218
8,P3usQcIegPCl-cdH4IDirg,mgfLGeUjMutfHmrHTr0ZLQ,Yvette,0.8851046190593741,40
3,P3usQcIegPCl-cdH4IDirg,lMvSdFB1Ty6ijzvmgppq2g,Diane,0.8907213904491568,37
4,P3usQcIegPCl-cdH4IDirg,rx2BRZ6b9EQsfUMK-nxWoA,Chris,0.8924410482338372,76
9,P3usQcIegPCl-cdH4IDirg,RuWJiPEVUvlJb3TZ2zSdfA,Jen,0.890943280172584,37
0,P3usQcIegPCl-cdH4IDirg,C97XNBgGjiSUChUSPloYlQ,Cristian,0.8871513048286341,61
5,P3usQcIegPCl-cdH4IDirg,UDSds3UKVUjVQSZo-K-Qog,Erin,0.8854511195711502,28
8,PLOYtrCMUFPHQe2IbYAd5g,T-d1Z70pMg9M6uonu9le2w,Arya,0.8409573042539047,27
2,PLOYtrCMUFPHQe2IbYAd5g,TAOU3WlLzjyw5O1-hMrE4Q,Michelle-Marie,0.8392114296729636,26
0,PLOYtrCMUFPHQe2IbYAd5g,yaWnpONXlvdXbi36aKcznw,Alan,0.8384857367693592,292
9,PLOYtrCMUFPHQe2IbYAd5g,MnitC7BTSwUcCMSK40QkOQ,Kanwar,0.839501377458554,138
4,PLOYtrCMUFPHQe2IbYAd5g,ct24jU2ox_rskPXdI-lvew,Polina,0.8394608213419182,24
3,PLOYtrCMUFPHQe2IbYAd5g,74goFJSWzAwmk69XfPqEag,CHAR,0.8396016411778661,146
1,PLOYtrCMUFPHQe2IbYAd5g,6JGokAcHmjWis5eLxnIHTQ,Nikka,0.8447592640753632,3
6,PLOYtrCMUFPHQe2IbYAd5g,Chj6TdSmm-HIkIed6_f-cg,Diana,0.8413104388255146,219
7,PLOYtrCMUFPHQe2IbYAd5g,dmjjDNiYRTyuCI3-Zmm8Pw,Amna,0.8488198061415628,53
5,PLOYtrCMUFPHQe2IbYAd5g,Z4VKIiMyhXEBQ4eIcG2qEA,Joshua,0.8563476198530834,34
7,PdpWp_j67Nfr_oQF-4yKUw,vZEY5WEJ9sRxTGhm97132A,Adrienne,0.9061959789616462,64
8,PdpWp_j67Nfr_oQF-4yKUw,HJKFAGmtZ9i1sN2qV46d7w,Jeremy,0.8950261130041532,310
4,PdpWp_j67Nfr_oQF-4yKUw,CxDOIDnH8gp9KXzpBHJYXw,Jennifer,0.89172224041888,5868
9,PdpWp_j67Nfr_oQF-4yKUw,EjivzO1K8IJP8qCkX9U3qA,Leslie,0.8965297467820427,235
2,PdpWp_j67Nfr_oQF-4yKUw,TbhyP24zYZqZ2VJZgu1wrg,Lauren,0.8987005638694606,852
3,PdpWp_j67Nfr_oQF-4yKUw,-_2h2cJlBOWAYrfplMU-Cg,Billy,0.8905210060180486,387
5,PdpWp_j67Nfr_oQF-4yKUw,KoGH1jwjq9ycKqiOABOWHg,Trish,0.9046520551066356,14
6,PdpWp_j67Nfr_oQF-4yKUw,EqR1GhIra7n5_Q2GGDhGoQ,Jimmy,0.8980702622414526,121
0,PdpWp_j67Nfr_oQF-4yKUw,DNlzbI54zCOa4to-vTWBJQ,Karen,0.8929001866615259,395
1,PdpWp_j67Nfr_oQF-4yKUw,9KS6i_CjljjOuBwhX195KQ,Brian,0.8953871271284192,155
7,Q9mA60HnY87C1TW5kjAZ6Q,20D8uXLZxn9yeLp4VA01kw,Ricky,0.9600901862406148,19
0,Q9mA60HnY87C1TW5kjAZ6Q,F54mSpDDjxr05Cb66cAKxw,John,0.960125675741119,56
9,Q9mA60HnY87C1TW5kjAZ6Q,BMmtD4a2uTyFxDJ2qHUbSw,Dardana,0.9643746792472468,153
8,Q9mA60HnY87C1TW5kjAZ6Q,WeVkkF5L39888IPPlRhNpg,Kris,0.9691621764469118,1207
6,Q9mA60HnY87C1TW5kjAZ6Q,_Da1EQ3G371Tc7xW8kqYOQ,Eric,0.9602357176365648,29
2,Q9mA60HnY87C1TW5kjAZ6Q,b3t-7HBWPNbScBOvGwgetQ,Vanessa,0.9606349696319787,38
3,Q9mA60HnY87C1TW5kjAZ6Q,lJEbBcOR4pySsjaQIoIoRg,Sheena,0.9634695759279189,103
5,Q9mA60HnY87C1TW5kjAZ6Q,ZmFNgnR_yUFIQ8oifnmbVQ,Agata,0.9639385605964836,41
4,Q9mA60HnY87C1TW5kjAZ6Q,hYnq9-wO-RzmiTTGMCNJgA,Stephanie,0.9603332081142709,290
1,Q9mA60HnY87C1TW5kjAZ6Q,AnYuEz1BGwCr8eRHI5O9Pw,H,0.9634792763671559,115
4,Qjrn5UsK2HBZxx40HYA1iQ,2n4Aj2Jfe7eN5cZx1Z43XA,Mudar,0.857610965436182,14
3,Qjrn5UsK2HBZxx40HYA1iQ,lowGClGJQ0kLv9ANPCXyAw,Kelly,0.8638625382043378,87
1,Qjrn5UsK2HBZxx40HYA1iQ,JwHEAMJ4qDs8fA9a7i24kw,Yuli,0.8625992353340063,10
9,Qjrn5UsK2HBZxx40HYA1iQ,49jBYZQiQI-S0VBv7MxG-Q,Mike,0.8661943938550773,23
6,Qjrn5UsK2HBZxx40HYA1iQ,q2q5A3bJWiQzIUcz0XdkWg,Nick,0.8626028582073147,5
8,Qjrn5UsK2HBZxx40HYA1iQ,QOEHm7ASCsi_NqOKKJ5lEw,Christopher,0.8647738856878073,297
7,Qjrn5UsK2HBZxx40HYA1iQ,-ciD8TN9qx3Y-DaDaUgSqA,Erin,0.8777763826454557,26
0,Qjrn5UsK2HBZxx40HYA1iQ,cMoQqT_j_FD1gO6EEZzOIg,Mitch,0.8572614514356469,962
5,Qjrn5UsK2HBZxx40HYA1iQ,r4CnqfP2iVdnPpf7dkXrEQ,Wayne,0.8799822284906414,9
2,Qjrn5UsK2HBZxx40HYA1iQ,QKQmxjpiMhy1uqCwkBqulQ,Doctor,0.8607036606122934,3
6,QnIrewrXxFnssw_gG1gF-Q,8YU39NhQOoI9g6dndXsZAA,Annie,0.8966510501577509,13
5,QnIrewrXxFnssw_gG1gF-Q,B4Rwp0SUYwO8lgSHVT9w5g,Amol,0.8969321343299604,168
8,QnIrewrXxFnssw_gG1gF-Q,jJDUCuPwVqwjbth3s92whA,Jennifer,0.8898025569556327,55
0,QnIrewrXxFnssw_gG1gF-Q,_AlPmtlcv6o-SB3Uv_Z2HA,Eva,0.8931594355071608,173
1,QnIrewrXxFnssw_gG1gF-Q,iummNT3VVfxXlh29QbI-QA,Justin,0.8904669873348191,13
9,QnIrewrXxFnssw_gG1gF-Q,sJORPdsfuE0DPC8d_L_hXg,Thomas,0.9096186444827082,3
2,QnIrewrXxFnssw_gG1gF-Q,cR01eigaPbVfz7oRCGLN3A,Alicia,0.9030689824897327,9
7,QnIrewrXxFnssw_gG1gF-Q,mL3FrBsdAQBnkxJCgdpZug,Kevin,0.9280729712256756,9
3,QnIrewrXxFnssw_gG1gF-Q,WrhnuLDFmyu_bB-FLP_gsA,R,0.8889647150570793,100
4,QnIrewrXxFnssw_gG1gF-Q,oHT16085laukiKm7-kpUFQ,Carmen,0.9000549157795367,16
0,R-c5M0iJkMxxTxIqTQQZ8w,My_Us7UGRLC_QBqewQHM4A,Henk,0.8240927075590531,8
1,R-c5M0iJkMxxTxIqTQQZ8w,COK0HICMADLmu7cI3HFxcQ,Jing,0.8219974144905025,6
2,R-c5M0iJkMxxTxIqTQQZ8w,SJdzHkarLqUJOnPlfmNVRQ,Emily,0.8252507103293668,12
3,R-c5M0iJkMxxTxIqTQQZ8w,HzqJ6uS_aZ2JcYBE1DSy4Q,Oh,0.8475531056007314,7
6,R-c5M0iJkMxxTxIqTQQZ8w,8ouTLL6zlp1yOu2Sg7OOcg,Danish,0.8181841042065633,9
4,R-c5M0iJkMxxTxIqTQQZ8w,Li1Mo2S5ulnZK-azxTjPrQ,Damon,0.825115786242147,4
5,R-c5M0iJkMxxTxIqTQQZ8w,DM_Q7iIM1E1velNCJDwF0Q,Derek,0.8313949580439863,226
9,R-c5M0iJkMxxTxIqTQQZ8w,cMoQqT_j_FD1gO6EEZzOIg,Mitch,0.8225997795202944,962
7,R-c5M0iJkMxxTxIqTQQZ8w,GbJ9ZDBPXCnl98AZ4Qdcvg,Chris,0.825797363738032,248
8,R-c5M0iJkMxxTxIqTQQZ8w,sCzqkME8Faru0oAsZRk4mw,Nicholas,0.8223875578625393,21
8,RmXIjppHNtVveguN10iO1g,fMdgChfFv_fI_HRxif7T_w,Carmen,0.8762190280269744,175
3,RmXIjppHNtVveguN10iO1g,WeVkkF5L39888IPPlRhNpg,Kris,0.8746236231720362,1207
0,RmXIjppHNtVveguN10iO1g,LRKmxCcf6ZkxyujPdmp5zQ,Hannah,0.8773008408974715,135
1,RmXIjppHNtVveguN10iO1g,i4xv7vnN-o3G4pDDec-Xvg,Sara,0.8804940199790025,68
6,RmXIjppHNtVveguN10iO1g,zXku_E7Ne8pnUktngw8xHg,Colleen,0.8741927060104073,19
7,RmXIjppHNtVveguN10iO1g,CkqmyV3UWUd70oM3F-PahQ,Alex,0.8887534121514388,532
9,RmXIjppHNtVveguN10iO1g,864nL0po2ldN8TPgbSiwOQ,Walter,0.8743563422257122,1606
2,RmXIjppHNtVveguN10iO1g,PvczE674Cmq51DxwKPMGyg,Matt,0.875005759972544,22
4,RmXIjppHNtVveguN10iO1g,gjhzKWsqCIrpEd9pevbKZw,Miriam,0.8752701970105,3138
5,RmXIjppHNtVveguN10iO1g,WHmabbfgdSW-JrOU9ePMrA,Natalie,0.8792580256408751,472
0,Rvn-Ymc8_9z4vbcm2ZwenQ,GJj9os-AgcBEExrxDRZRtQ,Akhil,0.9158765212439356,31
5,Rvn-Ymc8_9z4vbcm2ZwenQ,BrBf2-dDLIBCZOEt3KMb7A,Ray,0.9207844447759567,54
1,Rvn-Ymc8_9z4vbcm2ZwenQ,gpp515oOUI-grsnRx-76aA,Alexandre,0.9205780620322027,31
6,Rvn-Ymc8_9z4vbcm2ZwenQ,Xrkgx8ImTTwVGk5fTaLyBw,M,0.9179961336853791,177
2,Rvn-Ymc8_9z4vbcm2ZwenQ,h5cRiEgV5-87txe_cvtVdg,Ritchard,0.9180057898287971,27
4,Rvn-Ymc8_9z4vbcm2ZwenQ,HY-SBxir1VtKvov3sF2hgg,Jill,0.9140006325321655,54
7,Rvn-Ymc8_9z4vbcm2ZwenQ,fEElH8y0NX6ekcjpDnEeAQ,David,0.9141169012010495,308
8,Rvn-Ymc8_9z4vbcm2ZwenQ,P7G7_ft0sk0AEjMXt1DqsQ,Kumiko,0.9174571589149932,52
3,Rvn-Ymc8_9z4vbcm2ZwenQ,MQq_1AlcDWsyNs7Ot8J4OQ,Mitch,0.9240578129429625,202
9,Rvn-Ymc8_9z4vbcm2ZwenQ,34kqizfuRlQebK5o5qazUA,Joanna,0.9190540353019911,47
4,SAfNyiLVgPZzp_aGpXnfwg,XPG7ps_Q9iSlxc-fi8py9w,Howard,0.8648210133640548,143
5,SAfNyiLVgPZzp_aGpXnfwg,eHfHh41Flulmb9J_zFAQ0w,Michael,0.8909468716314448,71
9,SAfNyiLVgPZzp_aGpXnfwg,VrMaL32wWNed_DjOcsO3Ng,Truth Or Dare,0.8571091688360719,435
0,SAfNyiLVgPZzp_aGpXnfwg,ZKRjGRSLpRj6gMf82rN0TQ,Dawson,0.8625286962845505,40
1,SAfNyiLVgPZzp_aGpXnfwg,yW_BjV1h162K11tmh11iWQ,Murat,0.8602802455233917,27
3,SAfNyiLVgPZzp_aGpXnfwg,MX8wmxP_Af6Z0hF8PJKqDg,Jamie,0.856339351247683,17
7,SAfNyiLVgPZzp_aGpXnfwg,xgv5fUXxZ1lO-yc32X4j8g,jacquelyn,0.8614933781168864,9
2,SAfNyiLVgPZzp_aGpXnfwg,8d3sjUvNdekV0BJfxgjQmw,Russell,0.8753973880358311,123
8,SAfNyiLVgPZzp_aGpXnfwg,yeGIAyHixJrIe-zmXiePWQ,Adam,0.8747084796207928,1161
6,SAfNyiLVgPZzp_aGpXnfwg,qJpJzGKReVCBARa3sXvJsw,Jamie,0.8621991147893098,11
3,SDytcPY5fiuuDbTkPE8GyA,0t2sLc6zJTWEWHBnla0QHA,Tricia,0.8353455863244227,40
2,SDytcPY5fiuuDbTkPE8GyA,T3mLbIGqBKv54F5Shq7v2w,Cloud,0.8385495378490975,22
8,SDytcPY5fiuuDbTkPE8GyA,JKO-reaiIkQ7LfmVtpoRLA,Bingran,0.8439857574088698,13
7,SDytcPY5fiuuDbTkPE8GyA,BrPQv_hx541xvHquJwD-vg,Nao,0.8455638964964854,26
6,SDytcPY5fiuuDbTkPE8GyA,bZ3oMYidey22y15SFDcxCA,Mar,0.8456873434431814,151
0,SDytcPY5fiuuDbTkPE8GyA,Qku2_2s2rXOj5BxkuHp0EA,Talmon,0.8478609462099189,109
1,SDytcPY5fiuuDbTkPE8GyA,wl8pd0f2fx-Z7SIYCkxxHQ,Mathew,0.8749767406373922,1
9,SDytcPY5fiuuDbTkPE8GyA,cu9zzRmPn5ZdlFtJlaDC5w,Duke,0.8647414646286076,7
5,SDytcPY5fiuuDbTkPE8GyA,yAxo8tgr4mKOemDSKOy3wg,Denny,0.8515492207619851,3
4,SDytcPY5fiuuDbTkPE8GyA,GPD7AzowTGIS-XSjY9BKNw,Flora,0.8416168644494614,30
7,SqVUNVeYJblyoUz4e-Fiqw,tE0aznXzQo-JRbHHHoFmfw,Mary,0.9210181943831593,125
3,SqVUNVeYJblyoUz4e-Fiqw,2xVrxhQJUBmOyG4ML77XKw,Alison,0.9178476818078432,84
6,SqVUNVeYJblyoUz4e-Fiqw,oBc0gQ4RpFrqzpNlH6_epA,Viviana,0.9402031969204665,110
1,SqVUNVeYJblyoUz4e-Fiqw,HFItzRohDHZvcKDrM6ABZg,Yvonne,0.9187435410341337,599
4,SqVUNVeYJblyoUz4e-Fiqw,PIG12rx9hiH4xf9_KBMj4Q,Natalie,0.9448818145074109,112
2,SqVUNVeYJblyoUz4e-Fiqw,WxjBeenvUKGCP2S5sI6_DA,Culinary,0.9177640478329337,80
0,SqVUNVeYJblyoUz4e-Fiqw,Kt-dsblXQnsUv3GjA_DFvg,Lauren,0.9340154658739563,328
8,SqVUNVeYJblyoUz4e-Fiqw,OHfTeAhGpJtUMEOe7QLwgw,The Vong Choice,0.9333954096037095,68
9,SqVUNVeYJblyoUz4e-Fiqw,7OURjtceW40mhpRX9P2dDg,Monica,0.9214909153188745,89
5,SqVUNVeYJblyoUz4e-Fiqw,EJewKsWcWmGMxenz_q6DNg,J,0.9188772416918036,20
1,T0HWgeviH7722ZJpWFrB4Q,OSxlS36XKpgxrk1tkMoQkQ,Eskuire,0.8394867035591809,21
5,T0HWgeviH7722ZJpWFrB4Q,ugWgc6T9ZywmFyxh2ScpEA,Hak,0.8449390813611694,188
3,T0HWgeviH7722ZJpWFrB4Q,ZrN6jjXI41GP7Oieae6CNQ,Andrew,0.8427453029841204,191
7,T0HWgeviH7722ZJpWFrB4Q,mksFinlYC_bDrc1k7VTG9w,Stoner Cat,0.8491306777806966,138
6,T0HWgeviH7722ZJpWFrB4Q,m96fXQX-_XFZ0mBYWwsS3A,Lawrence,0.8459794232658374,357
9,T0HWgeviH7722ZJpWFrB4Q,DpvlUidUW6ROhz8OrR98ng,Pauline,0.842847364076195,20
8,T0HWgeviH7722ZJpWFrB4Q,StCSYeJ1I-G1LbdpW65kGQ,Shyni,0.8373447047055816,111
0,T0HWgeviH7722ZJpWFrB4Q,r_JrfBgXoQrIKgt53gSQOw,Dan,0.8376417476544795,79
4,T0HWgeviH7722ZJpWFrB4Q,744eqTIP1F3aNcNdhln9ag,Mark,0.8378454028818788,29
2,T0HWgeviH7722ZJpWFrB4Q,BXlQO-sD4R1DwXPpMwd6JA,Mark,0.8567996322152572,69
7,TAzGPFt9x99JCYWtDmZDWg,h6xChuG_X4FBXBYhiRebmQ,Carl,0.8709249666739283,118
4,TAzGPFt9x99JCYWtDmZDWg,kjXxgX4Z08KtgLh3VJlPOQ,Izabella,0.867414266876366,101
3,TAzGPFt9x99JCYWtDmZDWg,j55ySt8CuDQ0bahoVBAb_A,Alice,0.9016823005053083,186
1,TAzGPFt9x99JCYWtDmZDWg,yG5Ty0XEs0wUvTmHFcetOg,Eric,0.872528587714247,4
9,TAzGPFt9x99JCYWtDmZDWg,b9EOHQgkDuWP8WrM3cBzbw,Sarah,0.8686084816036103,68
6,TAzGPFt9x99JCYWtDmZDWg,H3tbSSoX5FbCyKxl4Fu6gA,Anni,0.8757615143704928,158
0,TAzGPFt9x99JCYWtDmZDWg,PF07QY_dBTNGavc8CYBv5w,Derek,0.885639285660994,49
2,TAzGPFt9x99JCYWtDmZDWg,lstlOQgPI-HEmvf85yAA5A,Chris,0.8766929206334205,169
5,TAzGPFt9x99JCYWtDmZDWg,Uhu7PPm2FTwDeUDtFto5Pw,Steve,0.8683511977361142,23
8,TAzGPFt9x99JCYWtDmZDWg,3gdT2LtrzOmCawbJPve_dw,Joseph,0.8830601984880259,3
9,TmljCl6px9_1D-V1dEUR-w,5eud_FqE7VEqNaru4yv5Vw,Ralph,0.7770972665301025,401
7,TmljCl6px9_1D-V1dEUR-w,y0EcEh0gY06eqwytvWTnLA,Michael,0.8049329976903922,43
1,TmljCl6px9_1D-V1dEUR-w,os832o4NXDKxcTYEBN1Mmg,T,0.8059497035606299,30
2,TmljCl6px9_1D-V1dEUR-w,Vetxud-c4GayhknKxGO2Bw,Kamil,0.7948226035474419,13
5,TmljCl6px9_1D-V1dEUR-w,4T8X9Nss9bV6I_AdHNmTYQ,Julie,0.7926983945876317,51
4,TmljCl6px9_1D-V1dEUR-w,j7lzyJD5cdOXwm4XEHb4nA,Frank,0.7946041740814083,43
3,TmljCl6px9_1D-V1dEUR-w,yqmqkOoO2XcHvlpNN5bTiw,Maria,0.7807672361238179,326
8,TmljCl6px9_1D-V1dEUR-w,3ZN_XxxKV-5FVP5Yu3sj5A,Lucas,0.7860174222163675,50
0,TmljCl6px9_1D-V1dEUR-w,A-4sQyjgUfkFFXGA7tEcZA,Earl,0.796958714658772,27
6,TmljCl6px9_1D-V1dEUR-w,vBMS_q5HDa8dAvwQH9pq9g,Matthew,0.7809506358628323,44
6,U4INQZOPSUaj8hMjLlZ3KA,GLcRir0Dl0zXQai1vJh7Xg,Cindy,0.9430176239914536,267
7,U4INQZOPSUaj8hMjLlZ3KA,PPoyAvsh-x8-DWws-tPpjw,Munis,0.9262918657034148,32
8,U4INQZOPSUaj8hMjLlZ3KA,Dh4HFUiw9Ip5wFQM_kEbbw,Abbey,0.9435999789406592,134
4,U4INQZOPSUaj8hMjLlZ3KA,J2ngT7f05BqcYesELqOBDA,Dana,0.9252749497405972,8
1,U4INQZOPSUaj8hMjLlZ3KA,HFItzRohDHZvcKDrM6ABZg,Yvonne,0.9419781682054809,599
5,U4INQZOPSUaj8hMjLlZ3KA,0-DczRvyUEC3OCXVmPyS7Q,Sean,0.9398849260711106,12
2,U4INQZOPSUaj8hMjLlZ3KA,Je9hP1439B3jp4y-nBgiMw,Marisa,0.9245869170015549,73
0,U4INQZOPSUaj8hMjLlZ3KA,kZJWAY828P8QZTqVYzhTCg,Fancypants,0.9374655446644954,1852
3,U4INQZOPSUaj8hMjLlZ3KA,EdWSjFueTPfbo3KensIpxQ,Sugary,0.9212230488354638,7
9,U4INQZOPSUaj8hMjLlZ3KA,pvjZ0a0ZuMfYFbEitx4CqA,Jen,0.9462277156083864,19
7,U5YQX_vMl_xQy8EQDqlNQQ,G-6X-llgA_qAxGxocykHzQ,Linda,0.9665487313951889,276
0,U5YQX_vMl_xQy8EQDqlNQQ,-RCD8F7qbsLfzT3k1HtMxg,Lynne,0.9593389641470814,175
4,U5YQX_vMl_xQy8EQDqlNQQ,OzGlDEQ_vzH8QU9NBRs-pw,Zoe,0.9623233608781713,257
3,U5YQX_vMl_xQy8EQDqlNQQ,0BBUmH7Krcax1RZgbH4fSA,Laura C,0.9673017548198459,1177
5,U5YQX_vMl_xQy8EQDqlNQQ,m7z-tX6XDZ27xGhGjnI21w,Tiff,0.9652070534364702,530
1,U5YQX_vMl_xQy8EQDqlNQQ,bCLqNCdhUdsmTj9Braespg,Ruby,0.9615079662817159,168
9,U5YQX_vMl_xQy8EQDqlNQQ,B3B4FRlf85v7gEhTmfMihw,Brenda,0.9611725210288963,127
